	thread_no	post_no	subject	author	tripcode	capcode	date	user_id	body
15	1198689181	16			79EROOYuCc		2007-12-27 02:54:26	xR3mGHI6	" 941 名前： ◆MUMUMUhnYI 投稿日：2007/12/27(木) 02:50:40 ?PLT(80260) 
体がだめだめなので、これだけ書いておこう。  
---  

Jim-san,  

79-san posted today the following URI in bbspink in Japanese.  

PINKちゃんねる規制について考えてみるスレ  
http://pie.bbspink.com/test/read.cgi/erobbs/1185386031/974 
He/she said,  
""I had plans to deceive Jim-san about the situation of bbspink.""  

I am not sure what she talked about,  
but I can not accept in such his/her mind.  

So Jim-san, you are an owner of bbspink.  
Of course you should have to know all happens in bbspink clearly and correctly.  

And I posted in the following URI in Japanese, with a little bit upset mind.  

""Do you think who is the owner in here?  
Are you a fool?  

You deceive the owner and what did you intend to do?  

You have deceived not only Hiroyuki that also Jim-san.  
I can't believe you anymore.""  

PINKちゃんねる規制について考えてみるスレ 2  
http://pie.bbspink.com/test/read.cgi/erobbs/1198627194/229 

You have deceived not only Hiroyuki that also Jim-san.  
I can't believe you anymore.""  

PINKちゃんねる規制について考えてみるスレ 2  
http://pie.bbspink.com/test/read.cgi/erobbs/1198627194/229"
16	1198689181	17		名無し編集部員			2007-12-27 02:55:06	Ya7oJ7Iy	" 960　 ◆MUMUMUhnYI  [] 　2007/12/27(木) 02:54:18 ?PLT(80260)　New!! 
>>941 continued... 

But, I'm now upset now. Do not worry. 

Jim-san, you don't have enough information about 
""acceptable posting policy of 2ch"" simply. 

Once, I believed 79-san can introduce to you about it, 
but probably she does not do it. 

And sorry, my body condition becomes worse. 
I will take a nap. Good night..."
17	1198689181	18			79EROOYuCc		2007-12-27 02:55:32	xR3mGHI6	" 960 名前： ◆MUMUMUhnYI 投稿日：2007/12/27(木) 02:54:18 ?PLT(80260) 
>>941 continued...  

But, I'm now upset now. Do not worry.  

Jim-san, you don't have enough information about  
""acceptable posting policy of 2ch"" simply.  

Once, I believed 79-san can introduce to you about it,  
but probably she does not do it.  

And sorry, my body condition becomes worse.  
I will take a nap. Good night..."
18	1198689181	19		名無し編集部員			2007-12-27 02:57:42	OlMRMxJg	" 973  ◆MUMUMUhnYI [] 2007/12/27(木) 02:55:45 ?PLT(80260) 
>>960 
> But, I'm now upset now. Do not worry. 

Oh, very sorry. 
I'm NOT upset now. Do not worry. 
English is so difficult for me."
19	1198689181	20		名無し編集部員			2007-12-27 02:58:54	cOGmZPxX	" （12の訳） 

私は規制に反対てはいないよ。 君の議論はナンセンス。 
私は、バイオリンを弾かないで、「ローマが燃える」のを見守ってるだけだよ。 
（状況を静観しているってこと？ 
 私はできることはしようとしています。 私は心なき破壊者ではないし、責めるのはお門違い。 
私はたった今、非常に忙しいです。 
もちろん、私は2chボランティアへの謝意を感じてるんだよ。 

かな"
20	1198689181	21		名無し編集部員			2007-12-27 03:09:11	pwVB6i5I	" >>20 
どちらかというと、 
バイオリンを弾きながらローマが燃えて滅びるのを見守ってるわけじゃない、 
という解釈が適切かと。 

18和訳 
Jim-san, you don't have enough information about 
Jimさん、あなたは単に2chの書き込みポリシーを十分に知っていないだけだと思います。 
一度、私は79さんがあなたにそれについて説明できると信じていました。 
けれど、彼女はそれをしなかったのだろう。"
21	1198689181	22		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 03:11:55	???	" Dear Mumumu-san 
I hope your condition gets better. 
Sleep well friend 
Jim"
22	1198689181	23		名無し編集部員			2007-12-27 03:12:27	cOGmZPxX	" 間違った 
　 
It is said that Nero was playing the violin when Rome was burning 

を引用してるみたいだな、、、 

「「ただ、荒らされるのを手をこまねいて見ているのではない」ということだな 

誤訳すまん"
23	1198689181	24		名無し編集部員			2007-12-27 03:13:02	Wpu1hO+i	" >>20 
二行目逆。 
ローマに放火し楽しんだといわれるネロの故事に掛けて、 
私は（ネロのように）放火して（＝規制に反対して板の崩壊を）楽しんでいるわけではない、 
問題の解決を望んでいるといっている。"
24	1198689181	25		名無し編集部員			2007-12-27 03:14:10	IB8ZB5JP	" >>22 
Mumumuさん様 
あなたの状態が改善されることを願っています。 
睡眠井戸友人 
ジム"
25	1198689181	26		名無し編集部員			2007-12-27 03:15:15	pWGlJ1zK	 直訳しすぎだ　よく寝てくださいだろ
26	1198689181	27		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 03:16:14	???	" How about Jim gets a CAP for here? 
http://mamono.2ch.net/test/read.cgi/nanmin/1198580303/ 
then I can post even if I am blocked."
27	1198689181	28		名無し編集部員			2007-12-27 03:18:49	IB8ZB5JP	" >>26 
これが無料の限界"
28	1198689181	29		名無し編集部員			2007-12-27 03:19:24	ffsa/Xof	" >>27 
Current refuge thread: 
http://mamono.2ch.net/test/read.cgi/nanmin/1198691211/"
29	1198689181	30		名無し編集部員			2007-12-27 03:20:15	pWGlJ1zK	" >>27 
Sorry that thread was over 1000. Now move to next thread. 
http://mamono.2ch.net/test/read.cgi/nanmin/1198691211/"
30	1198689181	31		名無し編集部員			2007-12-27 03:24:29	Wpu1hO+i	" >>27 
To make request to ""Hiroyuki-san"" is the way to get a CAP. 
FOX-san is perhaps OK, I think."
31	1198689181	32		名無し編集部員			2007-12-27 03:33:18	mUWCTqLf	" 英語すっからかんだからよく分かんないんだけど 
jimさんCAP無いからレス出来ないって言ってるの？ 
●持ってるって言ってたのは勘違い？"
32	1198689181	33		名無し編集部員			2007-12-27 03:37:14	mUWCTqLf	 jimさんひろゆきがCAPくれるって！良かったね！
33	1198689181	34		名無し編集部員			2007-12-27 03:37:28	9ldZFtMh	 つか折角神が降臨したっぽいのに規制でPINKにしか書き込めないオレって・・・orz
34	1198689181	35		名無し編集部員			2007-12-27 03:38:03	y5RIGiQp	" PINKちゃんねる秘密基地の秘密基地−その２ 
http://mamono.2ch.net/test/read.cgi/nanmin/1198691211/260"
35	1198689181	36		名無し編集部員			2007-12-27 03:38:50	Wpu1hO+i	" >>32 
それでいいと思う。 I think you are right. 

>>27 translated: 
ジムがここのキャップをとるのはどうだろう？ 
http://mamono.2ch.net/test/read.cgi/nanmin/1198580303/ 
そしたら私が規制されてても投稿できるよ。"
36	1198689181	37		名無し編集部員			2007-12-27 03:44:02	mUWCTqLf	" >>36 
おお、優しい方翻訳ありがとう！"
37	1198689181	38		名無し編集部員			2007-12-27 04:08:31	9ldZFtMh	" ｽﾏｿ。何か解決したっぽいという理解でおｋ？ 
もう埋め立て荒らしはない？ 

だれか教えてplz"
38	1198689181	39		名無し編集部員			2007-12-27 04:12:30	IB8ZB5JP	" >>38 
解決なんてしてない 
システムを使っていいよとenglishと言われただけ"
39	1198689181	40		名無し編集部員			2007-12-27 04:13:49	amKIirEH	" Thank you for using Mr.jim, BBSPINK.  
Mutual communication is impossible of action smoothly, and various suppositions fly and are confused now.  

Before a BBSPINK server goes flat; will not we need to be able to help it?  
I do not want to smash BBSPINK."
40	1198689181	41		名無し編集部員			2007-12-27 04:26:56	y5RIGiQp	 今ここも難民も500エラーじゃなかった？あれ？
41	1198689181	42		名無し編集部員			2007-12-27 04:28:26	Ya7oJ7Iy	 治ったんだ、ここも。
42	1198689181	43		名無し編集部員			2007-12-27 04:28:37	GYzQl23I	 そろそろ18歳未満は退室願い
43	1198689181	44		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 04:31:14	???	 >>40 どういたしまして
44	1198689181	45		名無し編集部員			2007-12-27 04:35:57	amKIirEH	" I go and thank for Jim-san, ひろゆきさん for a state, the administration of the huge bulletin board.  
The difference of the interpretation is apt to occur in English and the Japanese,  
but can understand that Jim tries improvement as hard as possible.  

However, a scale becomes too gigantic to do all alone.  
Because you express it, would you talk about the intention that cooperates in various places of 2ch?  
I worry about whether I get a body out of order"
45	1198689181	46		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 04:43:15	???	" >>45 Thank you for understanding. I know it can't be done alone. 
To many people are helping right now, and I thank them for helping. 
I always want to cooperate. Good teams should not be broken up."
46	1198689181	47		名無し編集部員			2007-12-27 04:43:34	kQvY7/4W	" Jim-san 
Sankyu Beri Machi!!!111111111111"
47	1198689181	48		名無し編集部員			2007-12-27 04:53:42	6pe/FpEv	" 　(i)　＜I'm Sweet pussy! 
　╋  
　/＼  

　(O)　＜Open!!  
　╋  
　/＼"
48	1198689181	49		名無し編集部員			2007-12-27 04:54:48	amKIirEH	" >>46 
Though Jim-san is busy, thank you for an answer. 

I misunderstand even Japanese by a way of writing and an expression method, and quarrelling occurs.  
It is worry whether this English translation comes properly,  
but is glad when I have you understand that you write that you want to tell you about praying for BBSPINK 
 prospering continuously and are crowded.  

Though I am busy for Jim-san, I bother you and feel am sorry.  
BBSPINK thanking you in advance. 

I pray for good health of Jim-san."
49	1198689181	50		名無し編集部員			2007-12-27 04:57:13	Ya7oJ7Iy	" >>48 
bitch!"
50	1198689181	51		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 04:58:03	???	 >>49 quarreling is not good. I hope we don't either.
51	1198689181	52		名無し編集部員			2007-12-27 05:00:37	a1whoiJX	" Thank you! 



same.u.la. can't........orz"
52	1198689181	53		名無し編集部員			2007-12-27 05:06:06	amKIirEH	" >>51 
Yes, I am a thought same as Jim-san, too.  
Each other can keep better relations and wishes BBSPINK prospers.  

It is poor ability, but does not spare the cooperation of that purpose.  

Thank you very much."
53	1198689181	54		名無し編集部員			2007-12-27 05:53:40	amKIirEH	" 英文苦手なのですが、やり取りの内容(自分が解釈できた範囲）での報告 

45 
巨大掲示板において、ジムさんとひろゆきさんが大変な時間と労力を注いでいる事は賞賛に値します。 
ただ、お一人での管理には今の掲示板は巨大化しています。 
どうか、ひろゆきさんはじめスタッフの方々とよく話し合って、BBSPINKを継続していただけないでしょうか。 
お忙しい中大変でしょうが、ジムさんを応援する人はたくさんいます。 
BBSPINKを利用させていただいて感謝しています。 
お一人で頑張ろうとせず、お体を労わってください。 

46 
私は、それが単独では不可能ということを知っています。 
多くの問題について、人々がたった今改善に尽力しています、そして、私は彼らの尽力に対して礼を言います。 
私は、常に協力してゆきたいです。良いチームは、解散されてはいけません。 

49 
日本語同士の会話でも、文字表現ではうまく相手に意思が伝わらず、誤解や諍いなどの弊害が生まれます。 
２ｃｈとPink板の最高管理者はひろゆきさんとJimさんであり、それに協力してくれる有志の方もいます。 
お忙しい中お手を煩わせますが、実質お力添えのできる方とよく話し合い、BBSPINKを今後も繁栄させてくださるよう 
お願いします。 

５１ 
喧嘩はよくないよ。それは私の望むところじゃない。 

Jimさんは大人の対応で接してくれているようです。 
やはり言葉の表現がどこかですれ違ってしまって現在に至っているような気がします。 

余計なことをしてすみません。"
54	1198689181	55		名無し編集部員			2007-12-27 06:13:14	VmjwRxuP	 >>54　和訳乙！
55	1198689181	56		名無し編集部員			2007-12-27 07:50:51	vnur4XRc	" Hey!! 
Glass Half Empty or Half Full?"
56	1198689181	57		名無し編集部員			2007-12-27 09:42:10	JCqg9naA	" >>56 
what do you mean?"
57	1198689181	58		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 12:49:01	???	" >>57 
He is asking a question which means. Are you an optimist or a  
pessimist?"
58	1198689181	59		名無し編集部員			2007-12-27 13:10:13	QAtB8Da/	 If you drink up, I fill it.
59	1198689181	60		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 13:11:14	???	 >>59 Don't we have a board for that. hehehehehe
60	1198689181	61		JN	GnkIVffXDw		2007-12-27 14:50:22	eG88y0M1	" Jim san, 

Would you please let us know actual BBS PINK blocking system situation. 

1. Could you get approval to rent 2ch blocking system? 
2. How the BBSPINK blocking system work actually? 
3. What is your opinion how to avoid similar problem from now on. 
4. Please let us know what you want to help for us BBSPINK users. 
   Do you feel to organize something similar system or organizanization to keep better? 

Sorry for disturbing you in such busy situation."
61	1198689181	62		ﾅﾅ	SEVEN/xSuE		2007-12-27 15:15:13	zhkwBZet	" >>JIMsan 
otsu-deshita 

ともだち　と　なかよく　やっていきましょう！"
62	1198689181	63		名無し編集部員			2007-12-27 17:19:55	ysoEmKAx	" Jim-san, 

I am sorry that you may be sick of hearing flood of questions from everybody, 
Ms. Greenday was saying there were disagreement about blocking system between you. 
I am asking you below because I am not sure if you know the details of the blocking system. 

Do you want us to explain current 2ch blocking system? (how it works, how it operates, etc) 
   For example,  (BBQ, BBM, Rock54/54M, Samba24, ByeSaru) the ones that were removed in current disaster  
                      and/or ISP blocking system"
63	1198689181	64		名無し編集部員			2007-12-27 18:59:49	rPJM8jpZ	" >>63 
Are you an examiner or something? 
As a minimum, ｙou should state the purpose of this question clearly because that's essentially none of your business. 
Sounds arrogant... 

試験官か何かの方ですか？ 
最低限、この質問の意図目的を明確にされるべきではないですか、他人の領域に首を突っ込むような話なので。 
傲慢な感じが漂いますよ。。。"
64	1198689181	65		名無し編集部員			2007-12-27 20:27:20	amKIirEH	" Good evening jim-san. This is 20:20 p.m. by Japan time.  

I am one of the users of this bulletin board and worry about BBIPINK from the day before yesterday.  

79-san is troubled with correspondence alone.  
As for staying, it is まりも-san and ﾅﾅ-san yume-san to be going to help 79-san from the early stage.  

Please listen to the remark of these various places more than the remark of the user.  
It is these various places to worry about BBSPINK kindly.  
Please thanking you in advance. 

jimさんこんばんは。こちらは日本時間で午後20:25です。 

私はこの掲示板の利用者の一人であり、一昨日からBBIPINKを心配しています。 

79さんは、お一人で対応に困っています。 
早期から79さんを助けようとしているのは、yumeさんとまりもさんとﾅﾅさん方です。 

一利用者の発言より、どうぞ、この方々の発言に耳を傾けてくださるよう、お願いします。 
親身にBBSPINKを心配してくれているのは、この方々です。 
どうかよろしくお願いします。"
65	1198689181	66		[es]	MUMUMUhnYI		2007-12-27 21:11:33	oV8FIion	" Jim-san, 

Fox-san and maido3 guys are now making a webpage 
for seeing traffic statistics of each 2ch servers, 
for checking functionality of each servers. 

Today, Fox-san proposed to add bbspink servers 
in the webpage at the following res of 2ch. 


【↑増加】２ちゃんねるの転送量【減少↓】  
http://qb5.2ch.net/test/read.cgi/operate/1197963239/77 

I believe that it is your descision. 
So, please answer 'ai ai' or 'dame desu-'."
66	1198689181	67		名無し編集部員			2007-12-27 21:29:13	amKIirEH	" jim-san. I wrote it and passed an important person.  
Even if MUMUMUhnYI-san and Fox-san already knows jim, this person helps BBSPINK.  
I was sorry that I excluded a name. 

Please please help BBSPINK.  
I hope that better talks are possible. 

大事な人を書き抜かしていました。 
Foxさんと、MUMUMUhnYIさんは、jimさんも、もうご存知でしょうが、この方々もBBSPINKを助けてくださっています。 
お名前を外していて失礼しました。 

どうか、BBSPINKを助けてください。 
より良いお話し合いができる事を願っています。"
67	1198689181	68		名無し編集部員			2007-12-27 21:52:44	j5mEPQjF	" The other name of MUMUMU is “root ★” in 2channel. 
He is one of the adjusters."
68	1198689181	69		名無し編集部員			2007-12-27 23:45:10	JCqg9naA	" >>58 
Thank you Jim-san! 
I didn't know that phrase. Now I'm smarter than before! 
By the way, I'm really glad we BBSPINK members survived those tough events  
of the past few days. 
Of course, I know there are lots of problem remained unsolved.  
And I know those problems have to be solved because they are the main point 
 of this issue. 
It's gonna be tough work. 
However, now I just wanna express my gratitude to people who saved my favorite  
thread! Thank you all including you and Hiroyuki the master of 2ch who must 
have worked hard to get us through that ARASHI's terrible attack. 
We can't see each other directly, so it's difficult to grab what's going on  
underthe table. But I believe people are trying hard to improve BBSPINK. 
Anyway, thank you!  
Sorry for my poor english!"
69	1198689181	70		名無し編集部員			2007-12-27 23:57:20	ETpYjpCs	" >>64 
arrogant? does it sounds like so, Jim?  If so, it is because of my English skill. 
79 is not technical person, and I doubt if she explained Jim in detail what kind of  
protection system is on currently for BBSPINK as well as 2ch.  If Jim does not have enough 
knowledge about the system and what kind of control BBSPINK has currently, 
it might be a good idea to explain them now (as he now know the importance of them) 
for changing current system situation or might give him a hint for developing a new p 
rotection system, as he mentioned."
70	1198689181	71		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-28 00:29:22	???	" >>61-70 
Right before Christmas the blocking system was removed from PINKちゃんねる 
This was done because of a communication error. I became angry as well. 
It is easy to lose your temper when things are falling apart quickly. 
After a lot of discussion the cause of the communication breakdown 
was determined and the blocking system was restored. 
Thank you for all the help from the volunteers. They are appreciated so much. 
あいあい 
http://qb5.2ch.net/test/read.cgi/operate/1197963239/77-84 
This list is not complete though. I will compile a better list 
for you later today."
71	1198689181	72		名無し編集部員			2007-12-28 00:35:01	ZFpwNH5e	" 63： 
Jimさん。 
皆からの洪水のような質問にうんざりしているかもしれませんね。申し訳なく思います。 
79さんはあなたとの間に規制システムについて意見の不一致があったと仰っていました。 
あなたが規制システムの詳細を知っているのか定かでないので、以下についてお尋ねします。 
現在の2chについて、我々による説明が必要でしょうか？（どのように作動するのか、操作するのか、等） 
例えば、この災害で取り除かれている(BBQ, BBM, Rock54/54M, Samba24, バイ猿) について 
または（あるいはそれと共に）ISPブロックについてなど。 

70： 
傲慢ですか？　Jimさん、そのように聞こえましたでしょうか？ 
もしそうでしたら、私の英語力不足ですね。 
79は専門家ではありません。 
それで、２ちゃんねると同じようにBBSPINKにおいてどのような規制システムが 
導入されているのかを、彼女がJimに説明したのかどうか疑問を持っているのです。 
もしJimがBBSPINKのシステムや運営組織について十分な知識を有していないなら、 
現在の組織体制を変えるために今ここで説明するというのは良い考えかもしれません。 
あるいは、彼が言及したような新たな規制システムを構築するヒントになるかも。 


文法上のミスとかもあるんで、再英訳が必要なら買って出る。お節介ｽﾏｿ"
72	1198689181	73			MUMUMUhnYI		2007-12-28 00:40:24	JMhh6GtJ	" >>71 
Jim-san, 

> This list is not complete though. I will compile a better list  
> for you later today.  

Thank you. 

I think the following format is better. 

Some servers are placed as ""backyard"" server (e.g. deleter), 
and the servers are not served BBS and other services for external users. 
So, I think these servers should not be listed publically, I think. 
I believe the list works for external usage of 2ch and bbspink."
73	1198689181	74		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-28 00:41:51	???	" >>72 I accept your apology. There is no need to apologize, 
just mistranslations. I know you are a good guy."
74	1198689181	75			MUMUMUhnYI		2007-12-28 00:44:01	JMhh6GtJ	" >>73 
> I think the following format is better.  

I've forgotten attaching... 

server name | real name 
------------------------------- 
pie banana214.maido3.com 
sakura01 banana718.maido3.com 
sakura02 banana720.maido3.com 
sakura03 banana723.maido3.com 
qiufen banana3168.maido3.com 
www ..."
75	1198689181	76		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-28 00:44:26	???	" >>73 あいあい 
こちろこそどもありがとおうございます 
おつです"
76	1198689181	77		名無し編集部員			2007-12-28 00:45:54	2e2/Z9WR	" >>70 
I cannot understand what they do. 
But I can see now you and they doing is for the sake of us that BBS PINK's. 
I want to say you. Jim-san ""arigatou""."
77	1198689181	78		名無し編集部員			2007-12-28 00:47:36	4ElU/PtX	" >>72 
おつ助かる"
78	1198689181	79		77			2007-12-28 00:47:58	2e2/Z9WR	" Sorry, I have mistaken. 
>>70× 
>>71○"
79	1198689181	80		名無し編集部員			2007-12-28 00:48:06	ZFpwNH5e	" ジムさんコメント 

クリスマス直前、ＰＩＮＫちゃんねるから規制システムが取り上げられました。 
コミュニケーションにおける行き違いが原因です。私自身も怒りました。 
もの（掲示板）がこれだけ急にめちゃくちゃになって、気分を害されたでしょう。 
長い議論の末行き違いの原因は判明し、規制システムは回復しました。 
ボランティアの皆さん、ご協力ありがとうございました。 
ありがたく思っています。 

Foxさんの提案については賛成です。 
しかし、スレッドに書かれている（サーバーの）リストは不十分です。 
後日、より完成されたものを仕上げましょう。"
80	1198689181	81			MUMUMUhnYI		2007-12-28 00:51:14	JMhh6GtJ	" >>80 
later today = 今日後で ≠ 後日 

じゃないかなと。"
81	1198689181	82		名無し編集部員			2007-12-28 00:53:13	2e2/Z9WR	" >>80 
とんくす。 

むむむさんもほんと乙です。"
82	1198689181	83		名無し編集部員			2007-12-28 00:53:37	ZFpwNH5e	" >>81 
おや、失敬。 
急いで打つとろくなことないね。地道に訳します。 
ありがとう。"
83	1198689181	84		名無し編集部員			2007-12-28 01:04:46	ZFpwNH5e	" 73： 
ジムさんへ 
＞しかし、スレッドに書かれている（サーバーの）リストは不十分です。  
＞後日、より完成されたものを仕上げましょう。  
ありがとうございます。 
私としては、こちらの形式がより良いのではないかと思います。 
（形式自体は>>75に。MUMUMUさんのドジっ娘め☆） 

以下はちょっと厨の目にとまるのはなんだと思うので、訳は保留。 


>>74 
I'm glad to meet you, Jim-san. 
I thank you sincerely for gentle comment."
84	1198689181	85		名無し編集部員			2007-12-28 01:06:21	vIo9mHaZ	" Jimさんがすでにあるレスの訳だと分かるように、 

英訳は、 
>>xxx translate 

和訳は、 
>>xxx 訳 

と頭に書いたほうがいいかと。"
85	1198689181	86		名無し編集部員			2007-12-28 01:07:36	ZFpwNH5e	" >>85 
把握。別スレ立ててやったほうが良かったら言って欲しい。"
86	1198689181	87		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-28 01:11:01	???	" >>81 どもありがとう 
I can only write that on paper though. I can not type it, or say it. 
It needs to be written in hiragana also for me to really learn it. 
That way, I am just a cut and paste parrot....;)"
87	1198689181	88		名無し編集部員			2007-12-28 01:11:01	86JVCHsf	 では以降翻訳スレでよろしく
88	1198689181	89		名無し編集部員			2007-12-28 01:14:25	ZFpwNH5e	" >>88 
落ちてるみたいだけど、立てても良いかな？"
89	1198689181	90			MUMUMUhnYI		2007-12-28 01:38:28	JMhh6GtJ	" 翻訳を別スレでやるのがいいか、 
ここでやるのがいいか、スレ主(= >>87)に聞いてからやるのがよかろうと。"
90	1198689181	91		名無し編集部員			2007-12-28 01:46:14	ZFpwNH5e	" >>90 
申し訳ない。規制について考えるスレ、で話し合って先に立ててしまって……。 
Translation／レス英訳・和訳スレ  
http://pie.bbspink.com/test/read.cgi/erobbs/1198773496/ 

向こうのスレに書いたとおり、当面はJimさんや住人の英文の和訳を置くのをメインにするつもり。 
英訳については、Jimさんに伝える必要性のあるものはこちらに書き込むので。"
91	1198689181	92		ﾅﾅ	SEVEN/xSuE		2007-12-28 02:00:26	P+Yus/mz	" >>90　むむむさん 
寝落ち巡回中に横レスですが、 
過去はこのスレッドは英語だけで使ってたような気がします。 
翻訳スレッドタイトルは 
Let's talk with Jim-san. 英→日 
となっていた様な感じです。 

日本語しか無理な人はここにそのまま書き込んで、翻訳さんがやってくれるとかです。 

In the past, we use this thread only in English maybe. 
The translation thread title is 
Let's talk with Jim-san.  Eng. > Jap. 
People unable to write in English ,just post in Japanese. 
and then translated by nanashi."
