	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
66	erobbs	1424161325	67		名無し編集部員	sage			2015-03-09 07:38:09	CxLAxkww	" 892 ：名無し編集部員：2015/03/09(月) 07:36:50.26 ID:5eqaX5Gi 
    Hi, Code Monkey-san, 
    en2ch APIKey is weak-implemented and nearly leaked. 
http://anago.2ch.net/test/read.cgi/software/1425663655/908-909 
http://anago.2ch.net/test/read.cgi/software/1425663655/917 

    BathyScaphe and Live2ch APIkeys or encrypted APIkeys are leaked. 
    I believe those are encrypted and are not usable but you should check it. 
http://anago.2ch.net/test/read.cgi/software/1425663655/929 
http://anago.2ch.net/test/read.cgi/software/1425663655/937 

    If those are usable, you should revoke those weak-implemented keys. Thx."
67	erobbs	1424161325	68		67	sage			2015-03-09 07:51:56	CxLAxkww	 Hi, Jim-san, I strongly suggest that you should consider >>60.
68	erobbs	1424161325	69		名無し編集部員	sage			2015-03-09 19:19:37	hzOp3YvD	" 遊ばれてるねえ〜 
嫌われもののJimちゃんよｗ"
69	erobbs	1424161325	70		名無し編集部員	sage			2015-03-09 20:04:48	H6PiXvbp	" ・日本人は異常なくらい変革に怯える（村八分の概念がある） 
・日本では先に2ちゃんねるの「無料・無責任・無秩序」の精神が定着して当然になり過ぎている 

この2点を甘く見積もっていたミスだろうなぁ 
はっきり言って無責任に放言する、嫌なスレがあったら荒らして崩壊させればいいなんて 
コミュニティとしては本末転倒なあり方が当然過ぎたのが2ちゃんねるなんだけど、 
先にそれが「常識」になってるから、「常識の範ちゅうだろ？」って理論だけで 
どこまでも（国民性と経緯を知らない人にとっては）メチャクチャ横柄で粗暴な態度でも問題なし扱いになってるから、 
それが蔓延りすぎてるから後からの改革なんて無理なんだよなぁ"
70	erobbs	1424161325	71		名無し編集部員	sage			2015-03-10 03:51:23	D4qV6Dge	" 規制も削除もロクに対応しない 
技術的な事は全てコードモンキーかマンゴーに丸投げ 
ボラの大半をクビにする 

こんな無能管理人の掲示板は潰れるのが運命なんだよ"
71	erobbs	1424161325	72				Np2LBX6xGXp1		2015-03-10 22:05:48	M0Fv/nyU	" Hi Jim-san. 
I'm akb board user. http://mastiff.2ch.net/akb/ 
We are in trouble to troll. 
Post of today's akb board. 2000 post is troll. 
Top seven ID. All is troll. 
http://hissi.org/read.php/akb/20150310/ 
http://hissi.org/read.php/akb/20150310/L3lkamZxaHAw.html 
http://hissi.org/read.php/akb/20150310/R2NZOHk3N1Iw.html 
troll report thread 
http://qb5.2ch.net/test/read.cgi/sec2chd/1425938943/38 

Please set the BBS_COPIPE=10. 
A long period of time, Troll has continued. 
Solution that you set of BBS_COPIPE."
72	erobbs	1424161325	73		名無し編集部員				2015-03-11 07:03:02	ewzATR5m	" >>63 
Jimさんへ 
これの広告費を実際に請求して荒らしの実行犯をあぶり出して下さい 

http://hissi.org/read.php/wcomic/20150310/YXhvRVQ0NXMw.html 

会社概要 
http://careergarden.jp/corporate-information/"
73	erobbs	1424161325	74		名無し編集部員	sage			2015-03-11 12:32:11	uU/li2zI	" >>73で何も請求されないなら 
真面目に広告料を払った企業が大馬鹿だったという事ですね"
74	erobbs	1424161325	75		ξ	sage			2015-03-13 02:53:16	6AX/OyBT	" spyle山下と組むとかないわー 
さよなら.net"
75	erobbs	1424161325	76		名無し編集部員	sage			2015-03-13 11:01:52	hfkjHrAc	" 908 ：名無し編集部員：2015/03/13(金) 11:00:32.67 ID:hfkjHrAc 
    Hi, Code Monkey-san, 
    APIkeys of all android-based browsers (incl. 2chGear and 2chA1Fox) were leaked. 
http://anago.2ch.net/test/read.cgi/software/1426085211/92 
    I don't check it's usable but it's very probable. 

    Thx."
76	erobbs	1424161325	77		名無し編集部員	sage			2015-03-13 11:53:04	ZsGpTCLL	 くたばれ無能糞豚、xeno使わせろやボケ
77	erobbs	1424161325	78		名無し編集部員	sage			2015-03-13 11:53:43	xuPbEfSA	 文句があるならたらこ
78	erobbs	1424161325	79		名無し編集部員	sage			2015-03-13 11:58:24	Zl6HDxUZ	 ケンモメンは西村のとこにいくのか
79	erobbs	1424161325	80		名無し編集部員	sage			2015-03-13 12:16:58	Zl6HDxUZ	 一部の板は新ブラウザでも読み込みすらできないな
80	erobbs	1424161325	81		名無し編集部員	sage			2015-03-13 12:37:55	7iPA6gSo	" >>80 
どこ？"
81	erobbs	1424161325	82		名無し編集部員	sage			2015-03-13 16:56:26	YBdQBFvx	" Hi,Jim. 
Do you satisfied with this situation? 
Already 2ch users and number of reses has been reduced to less than half of peacetime 
Many people will go out of 2ch. 
Broken things that we have built up until now. 
I'm so sad"
82	erobbs	1424161325	83		名無し編集部員				2015-03-13 20:00:14	eF4O1wsA	 死ね豚野郎
83	erobbs	1424161325	84		名無し編集部員	sage			2015-03-13 22:14:22	a8HSrB8R	 fuck you.
84	erobbs	1424161325	85		名無し編集部員				2015-03-13 23:19:08	qbhDQfyi	 死ねよクソJim
85	erobbs	1424161325	86		名無し編集部員	sage			2015-03-13 23:41:07	raP6gnU0	" おいコラJim 
2ch.netはvirus sightなのか？ 
新システムになってから2chmateで読み込もうとするとKaspersky mobile securityにブロックされるぞ！ 
危険サイトブロックをoffにしないと2ch.netを読み込め無くなったぞ？！ 
APIにMalwareでも仕込んでいるのか？ 
お前は金儲けの爲ならなんでもやるカス野郎なのか！ 
見損なったぞ！"
86	erobbs	1424161325	87		名無し編集部員	sage			2015-03-14 02:03:15	UTYl6JBu	 嫌ならたらこ行け
87	erobbs	1424161325	88		名無し編集部員	sage			2015-03-14 10:55:03	eLCE4mG+	" >>86 
Wi-Fiだとkasperskyにブロックされるようだね。 
docomo回線なら変な物を遮断してくれてるようで危険サイトブロックを切らずに読み込める。 
ただ、巡回のたびにキャリア回線に繋ぎ直さないといけないのはチョット・・・"
88	erobbs	1424161325	89		名無し編集部員	sage			2015-03-14 20:57:18	ANDqMHaI	" Is new API system working well? 
I heard sc is still crawling our logs..."
89	erobbs	1424161325	90		名無し編集部員	sage			2015-03-14 21:28:16	k9u7Q6Tn	" The aim of this API stuff is to kill open-source browsers 
in order to force advertisement.  That's all. 
Crawlers with the lowest technology can easily avoid it.  Don't even bother."
90	erobbs	1424161325	91		名無し編集部員				2015-03-15 03:22:19	F2YyZgqK	" What useless Jim did always ended with damaging innocent gentle users. 
Pirating uses are never bothered with such changes. They can still pirate. 
The guys operation 2ch has less brain than normal people, so they can't understand what they are doing is totally meaningless."
91	erobbs	1424161325	92		名無し編集部員				2015-03-15 23:04:47	2fwT0Ykp	 過去ログリンクをクリックしても専ブラで読み込めなくするとか何考えてんだ無能
92	erobbs	1424161325	93		あぼーん	あぼーん					あぼーん
93	erobbs	1424161325	94		名無し編集部員				2015-03-17 00:53:57	WHk36y3h	" 今これの公告が出てる 
http://amusementmedia.net/manga/ 
>>73の荒らしを放置するのは正式なスポンサー対する契約違反じゃないかな？"
94	erobbs	1424161325	95		名無し編集部員	sage			2015-03-17 13:02:54	Sh9EXD7d	" log soku started collecting logs from sc. 
I want to ask you again about the aim of using API."
95	erobbs	1424161325	96		名無し編集部員				2015-03-17 16:02:42	mMfKEnEo	" イキまくーる 

http://ikima.biz 

アダルト動画( ´ ▽ ` )ﾉ 
5秒で抜けるぜ"
96	erobbs	1424161325	97		名無し編集部員	sage			2015-03-18 18:21:39	rR1faAJ5	" このスレにまで宣伝とか 
でもＪｉｍがスレでの宣伝ＯＫしてるから仕方ないか・・・"
97	erobbs	1424161325	98			sagete		Grape Ape	2015-03-19 13:00:10	???	" >>72 
おわった"
98	erobbs	1424161325	99		名無し編集部員	sage			2015-03-19 16:33:47	XIrWTiiY	" >>98 
真面目に書き込んでるこっちは迷惑なんだけどこの投稿規制 
キャプも貼れないし●持ちなのに規制 
１００秒とか２００秒とか"
99	erobbs	1424161325	100				Np2LBX6xGXp1		2015-03-19 18:03:33	UoFmbKaC	" >>98 
ありがとうございます。 
Thanks you. jim-san."
100	erobbs	1424161325	101		●	sage			2015-03-19 19:47:37	hc/oYxZi	" >>98 
Hi,Jim. 
Do you satisfied with this situation? 
Already 2ch users and number of reses has been reduced to less than half of peacetime 
Many people will go out of 2ch. 
Broken things that we have built up until now. 
I'm so sad"
101	erobbs	1424161325	102		●	sage			2015-03-19 20:42:47	hc/oYxZi	" Mr. Jim 

A good resident who owns the ronin 
How was this time of treatment to think ? 
This is done in the madness . 
I will insist honest answer . 
Refund , or if there is no special measures 

You will lose the trust ."
