	thread_no	post_no	subject	author	tripcode	capcode	date	user_id	body
41	1083466372	42		名無しさん＠お腹いっぱい。			2004-06-11 16:15:00	c1NnEiIM	" Wow, Jim-san is here! Hello, Jim-san! 
Do you think the AA(saying hehehe) is very much like you?"
42	1083466372	43		Jim	6P7QkQf8Ys		2004-06-11 16:23:00	Nwzr6xb5	" hehehehehe, it is so funny, I am always laughing like that. 
It is better to laugh than cry. Did you see your Handle translated at  
babelfish? It is so funny translated to english. Please tell me 
the real meaning."
43	1083466372	44		名無しさん＠お腹いっぱい。			2004-06-13 00:01:00	d8keoEWh	" There is no name @ the stomach fullest capacity. 

Yes, it is so funny!  
But it is not my own handle. I think Hiroyuki got the idea when he ate enough. 
The handle ""名無しさん＠お腹いっぱい。(nanashi-san @ onaka ippai)"" 
is automatically shown at 2-Channel.  
2-Channel, also bbspink, is an anonymous bbs, and we usually do not use    
handle names, so there are many no-namers. 

Now some are talking about the name of no name(nanashi) at this board. 
Do you have any ideas?"
44	1083466372	45		no name and the stomach fullness			2004-06-13 14:29:00	FT/7RxYO	 It attempts to make English temporarily.
45	1083466372	46		To California with love			2004-06-14 18:21:00	odABpSK4	 I hope Jim-san is enjoying his weekend....
46	1083466372	47		79	79EROOYuCc		2004-06-15 01:46:00	vsxMGNor	 I hope, too
47	1083466372	48		Jim	6P7QkQf8Ys		2004-06-15 06:46:00	EHxiISKD	 I hade a great week-end. I went to a Chinese dragon boat party. Very interesting.
48	1083466372	49		名無しさん＠お腹いっぱい。			2004-06-15 13:37:00	VSH2PqUc	" What a cool party! Jim-san rowing a dragon boat..GREAT! 

I am afraid 79-san is working 24/7. 
I hope you also had a nice and refreshing weekend."
49	1083466372	50		Jim	6P7QkQf8Ys		2004-06-15 15:06:00	EHxiISKD	" Not rowing the boat, just drinking eating and dancing with all the pretty 
Chinese girls."
50	1083466372	51		名無しさん＠お腹いっぱい。			2004-06-15 16:31:00	mxQQ0rN6	" >>50 
It is said that english menu of Chinese restaurant is hard to read,  
because name of the dishes sounds all similarly. 
e.g char siu, chow mein, chop suey, etc. 
Do you agree?"
51	1083466372	52		名無しさん＠お腹いっぱい。			2004-06-15 18:03:00	VSH2PqUc	" >>50 
(ﾟДﾟ)<delicious! 
That is what we call ""Dolce Vita"" or ""Liquer pond, meat forest""."
52	1083466372	53		Jim	6P7QkQf8Ys		2004-06-16 01:46:00	eqVcHbFo	" hehehehehehe 
Meat forest. What kind of meat is that? Bear meat?"
53	1083466372	54		名無しさん＠お腹いっぱい。			2004-06-16 21:18:00	4/x49mMF	" >>53 
to Jim-san 

I think that it means that 'Sumptuous feast' 
Many beautiful women, lots of dishes, lots of alcoholic beverage."
54	1083466372	55		名無しさん＠お腹いっぱい。			2004-06-17 09:51:00	/3zkou+m	" It is said that the Chinese eat everthing four-legged but a desk. 
Any kind of meat they eat. 

Now Jim-san's leg is very famous for being hooked on a cable.(-_-;"
55	1083466372	56		名無しさん＠お腹いっぱい。			2004-06-17 11:30:00	MnR3K7lT	" >>55 
Fiiiiiiiish!!"
56	1083466372	57		Jim	6P7QkQf8Ys		2004-06-17 13:42:00	Q0fhwXuE	 Yes that is the problem, I am easily tripped, but not easy to fall.
57	1083466372	58		79	79EROOYuCc		2004-06-18 04:22:00	vnS/Iwld	" your leg is a so bad leg, hehehehehe 
on Beauty Board, a pretty young girl said that she was crying because she thought that 2ch was closed. 

http://qb6.2ch.net/test/read.cgi/operate2/1076213091/392"
58	1083466372	59		名無しさん＠お腹いっぱい。			2004-06-18 10:23:00	popMqus0	" We can not live without 2-channel. 
That is to say we can not live without Jim-san."
59	1083466372	60		Jim	6P7QkQf8Ys		2004-06-18 14:52:00	c1h2cDz2	" Not closed just Management card failure on the core router. We were right back 
up after replacing it. The last six months we are still over 99% uptime. It was just 
short downtime replacing the bad card. Soon the second core router will  
go live and make us even more redundant, so we can be even more than 99% up...:) 
Sorry to hear about her crying. Pretty girls should laugh, smile and dance, not cry...:)"
60	1083466372	61		名無しさん＠お腹いっぱい。			2004-06-19 18:04:00	hf+r90xy	" Thank you Jim-san! 
Pretty girls and ugly boys are now enjoying 2ch."
61	1083466372	62		79	79EROOYuCc		2004-06-20 02:03:00	MXwO2rxZ	" my boss was a theater audience this weekend. 
he knows a lot about Japanese ERO and counter-cultural things."
62	1083466372	63		Jim	6P7QkQf8Ys		2004-06-20 11:05:00	8qSsxjtU	" That sounds interesting, is there some innuendo in that? I am interested in 
knowing the play your boss saw."
63	1083466372	64		名無しさん＠お腹いっぱい。			2004-06-21 18:07:00	+Aigeruc	" Yes, 79-san's boss must be an intersting person. 

I feel that the Japanese traditional play like Kabuki has  
some kind of eroticism, and even a Chinese dragon boat 
party, which sounds like an ancient Roman festival,  
seems so erotic to me. 
That is a bbs-pinkish point of view, maybe."
64	1083466372	65		Jim	6P7QkQf8Ys		2004-06-21 21:49:00	LgGIsHs6	" Did you ever see the movie Caligula? That is a very erotic Roman movie. 
How about the greeks? They must have been so erotic. This board 
gets its name from Eros the greek god. His Roman name was Cupid. 
Cupid is usually used in cute situations, but Eros is almost always erotic. 
in fact the word erotic roots are Eros. Are there any Japanese counterparts 
to Eros?"
65	1083466372	66		名無しさん＠お腹いっぱい。			2004-06-21 23:15:00	+PBQIm9P	" I found that the word 'Clitoris' is named after a Greek goddess. 
http://web.kyoto-inet.or.jp/people/tiakio/antiGM/clitoris.html 
↑Japanese site, I am sorry."
66	1083466372	67		名無しさん＠お腹いっぱい。			2004-06-21 23:23:00	E+m5JmpR	 I can't speak English.
67	1083466372	68		名無しさん＠お腹いっぱい。			2004-06-21 23:27:00	+PBQIm9P	 Maybe someone will translate for you.>>67
68	1083466372	69		名無しさん＠お腹いっぱい。			2004-06-22 07:58:00	CWosSCpF	" >>67 

68さんは 
きっとだれかがおまいのために翻訳してくれるさ 
といっています。 

日本語禁止ってわけじゃないからな。"
69	1083466372	70		名無しさん＠お腹いっぱい。			2004-06-22 11:54:00	wdYTYYzx	" >>65 
You read my mind! I was actually thinking about Caligula.  
Many men and women, a lot of feast, so much wine..... 
It was too erotic for a high sch*$''？%dent to forget after years. 

Cute Cupid and erotic Eros are interesting. 
I think the Japanese word Iro means eros. 
They are similar in meaning and pronunciation."
70	1083466372	71		79	79EROOYuCc		2004-06-23 01:43:00	+DgOGy3/	" Anyway, I must explain about Jim-san for whom doesn't know him. 
Jim-san is a manager of BBSPINK.COM. 
He is at the same position as Hiroyuki-san in 2ch. 

とりあえず、ジムさんが誰なのかわからない人のために説明しておきますね。 
ジムさんは、ぴんくちゃんねるの管理人です。 
２ちゃんねるのひろゆきさんと、同じ位置にいる人です。 

I'm wondering if my explanationｓ make sence because of my limited English, 
If you have some questions, let's ask Jim-san or 79, me. 

私の英語も相当ヘンなので、説明がうまくいっているかどうか不安。 
何か質問があったら、ジムさんか、私７９に聞いてくださいな。"
71	1083466372	72		Jim	6P7QkQf8Ys		2004-06-24 04:33:00	Cc75lEmh	" Cupid is not as cute as he was evil. He made people fall in love 
and many times these matches were wrong and painful for the souls involved. 
Eros is much more fun and erotic, he was portrayed as clumsy and actually shot 
himself in his own foot with his arrow and that forced him to fall in love 
with himself."
72	1083466372	73		名無しさん＠お腹いっぱい。			2004-06-24 15:18:00	v21H4lKV	" >>72 

Let's talk with Jim-san@operate 
http://qb5.2ch.net/test/read.cgi/operate/1087719655/"
73	1083466372	74		79	79EROOYuCc		2004-06-25 01:53:00	pVP2qELn	" The information about the movie about 'Caligula' 
is here. 
http://www.allcinema.net/prog/show_c.php?num_c=4803 ←　Japanese site I am afraid > Jim-san 

When you google the word 'Caligula' on Japanese sites only, 
there comes a SM club in Sendai-city, where is the Japanese biggest city in northeast. 
My mother's home town."
74	1083466372	75		Jim	6P7QkQf8Ys		2004-06-25 03:02:00	DifFuIcO	" I have heard that Sendai-city is a really nice place to visit. 
Maybe next time I am in Japan it would be fun to see Sendai-city."
75	1083466372	76		名無しさん＠お腹いっぱい。			2004-06-25 15:01:00	EN5tWmyO	" >>73 
this thread has been stopped. ; ) NIYARI"
76	1083466372	77		名無しさん＠お腹いっぱい。			2004-06-25 19:20:00	E3KRvz6z	" >>76 
Thank you for noticing. 
For me, this is the first time to see Thread Stopper. 

Jim-san, 
When you go to Sendai, never forget to try Gyu-tan."
77	1083466372	78		名無しさん＠お腹いっぱい。			2004-06-26 00:09:00	OmiULhah	 Gyu-tan stands for ox tongue.
78	1083466372	79		Jim	6P7QkQf8Ys		2004-06-26 00:41:00	7ecL/6uo	 Ox tongue sounds great, fried, or raw?
79	1083466372	80		名無しさん＠お腹いっぱい。			2004-06-26 00:48:00	OmiULhah	" >>79 
Grilled."
80	1083466372	81		名無しさん＠お腹いっぱい。			2004-06-26 01:01:00	lz8trjiU	 What is the biggest ants in the world?
81	1083466372	82		名無しさん＠お腹いっぱい。			2004-06-26 07:46:00	MU12o0Lm	 net ants...;)
82	1083466372	83		名無しさん＠お腹いっぱい。			2004-06-26 10:26:00	i3Iv2M47	" Jim-san, 
Forgive me if I'm on wrong board or thread. 
I have some questions about new board installation in bbspink. 

Is it possible for you to make new board in bbspink? 
And if it possible, How can we ask you that? 

On GAY board in 2ch, some people wants new board in bbspink.  

Thak you."
83	1083466372	84		Jim	6P7QkQf8Ys		2004-06-26 13:06:00	7ecL/6uo	" I would like that too, there is definately a need for it. 
at this moment we are looking for ways to put new servers on. 
I think it is important to get bbspink げんき I am open for ideas 
on how to buy another server for a new exciting board for Gays."
84	1083466372	85		83			2004-06-26 15:25:00	IhQyh2W3	" Jim-san, 
I'm very glad to hear that! 
May you get new servers and get bbspink げんき!"
85	1083466372	86		Jim	6P7QkQf8Ys		2004-06-26 20:33:00	l5UmLnSA	" This is gay pride week here in the USA and there will be a big gay street 
party in my neighborhood tomorrow night. 
Any it will be fun I am not gay but I will go too, don't want to miss the fun. 
Please think of some nice things that could be advertised on a the gay board 
so that we can pay for it."
86	1083466372	87		79	79EROOYuCc		2004-06-27 00:15:00	CDTdeHbV	" >>81-san 

What does the word the 'net ant' mean? 
You can write that in Japanese. Someone will translate for you. 

>>81さん 

意味がよくわかんないです。 
日本語で書いても、誰かがきっと翻訳してくれますよ。"
87	1083466372	88		名無しさん＠お腹いっぱい。			2004-06-27 00:32:00	Y+314Pf0	" >>87 
ニホンゴでは判らないと思います。 
I think that can not understand in Japanese. 

なぜならば答えは「象」ですから。 
Why? 
Hehehe... 
Because an answer is 'elephants.' 

eleph-ants:)"
88	1083466372	89		79	79EROOYuCc		2004-06-27 00:36:00	CDTdeHbV	" >>88 
you made me happy. thank you."
89	1083466372	90		88	baila6uPTo		2004-06-27 01:22:00	Y+314Pf0	" >>89 
Soy feliz también. muchas gracias.(^-^)"
90	1083466372	91		名無しさん＠お腹いっぱい。			2004-06-27 04:38:00	WnmJWt0h	" net ants are not real, are ants ""ero"" in Japan? crawling and biting fetish maybe?"
91	1083466372	92		名無しさん＠お腹いっぱい。			2004-06-28 15:11:00	GN2IZWSb	" Ants are all female. Male ants exist just for reproduction. 
Sometimes I feel it is tragedically erotic. 
I think ants have no symbolic images of ""ero"" in Japan."
92	1083466372	93		Jim	6P7QkQf8Ys		2004-06-28 15:32:00	kknykeXj	" I just got it, I must be an idiot! 
eleph-ants! what a funny joke....:)"
93	1083466372	94		名無しさん＠お腹いっぱい。			2004-06-28 15:35:00	dHS3ynOo	 Eigo de hanaseru omaira ga urayamasii...(:-<)
94	1083466372	95			baila6uPTo		2004-06-28 19:09:00	8uWOvaQz	" >>94 
そんなあなたに、ＷＥＢ翻訳（嬉）@ http://www.excite.co.jp/world/english/ 
Pleasing you 'WEB translation.' (Gladden) @ http://www.excite.co.jp/world/english/"
95	1083466372	96		79	79EROOYuCc		2004-06-29 06:30:00	U5duTy5c	" >>94 
Where there is a will, there is a way."
96	1083466372	97		Jim	6P7QkQf8Ys		2004-06-29 09:36:00	+wcP9alg	" never quit never give up. Please excuse the mess, soon it will be very very  
good. Somehow I will find the way."
97	1083466372	98		名無しさん＠お腹いっぱい。			2004-06-30 00:14:00	+/sZGVgq	" [interviewer]　Your speciality is ... PC?  
[student]　Yes! I can PC very well.  
[interviewer]　What is PC?  
[student]　It is Personal Computer.  
[interviewer]　What? Personal Computer?"
98	1083466372	99		79	79EROOYuCc		2004-06-30 00:28:00	iSBZQ1Oe	" then one Joke site. 

I burst out laughing. 

↓ 

http://olos.hp.infoseek.co.jp/gallery/prankcall/prankcall.html"
99	1083466372	100		Mumumu	MUMUMUhnYI		2004-06-30 02:59:00	8cyQXWQu	" >>99 
Ha ha ha ! 
I laughed and laughed and laughed. 

In 2ch, after seeing such a kind of things, we usually wrote ""ﾊｹﾞｼｸ ﾜﾗﾀ"" 
It reads saying ""Hageshiku Warata"". 

""Warata"" is a slung of ""Waratta"", it is typical 2ch-style. 
It is a past form of ""Warau"", laugh in Japanese."
100	1083466372	101		Mumumu	MUMUMUhnYI		2004-06-30 03:02:00	8cyQXWQu	" >>100 
Oh, I missed. 

slung => slang 

Sorry."
101	1083466372	102		Jim	6P7QkQf8Ys		2004-06-30 10:02:00	h7ULdobC	 you slung some slang
102	1083466372	103			baila6uPTo		2004-06-30 10:45:00	PY0yu5au	 I catch up any catsup.
103	1083466372	104		79	79EROOYuCc		2004-06-30 15:46:00	6qNC5iIO	" I like catsup and mayonnaise. 
And that remind me the category ' wet and messy '"
104	1083466372	105		Jim	6P7QkQf8Ys		2004-07-01 15:27:00	EUHaTnSY	" Something american girls are very good at. 
http://www.holylemon.com/funny-video-clips/atalentedgirl.html 
hehehehehehehehe 
I want to see her burp"
105	1083466372	106			baila6uPTo		2004-07-01 16:30:00	2fgn6LAR	" >>105 
Let's play movie at reverse mode...(sweat;;;)"
106	1083466372	107		Jim	6P7QkQf8Ys		2004-07-01 17:02:00	EUHaTnSY	" heheheheheheheh 
better than a burp I bet her fart is exposive!"
107	1083466372	108		名無しさん＠お腹いっぱい。			2004-07-05 15:59:00	K6B0a1Fm	 Guten Tag.
108	1083466372	109		Liv the tyrant			2004-07-06 00:38:00	Occw1k27	" Never knew there was such a thread... 
Hi, Jim. You don't mind having girls here, do you?"
109	1083466372	110		Jim	6P7QkQf8Ys		2004-07-06 02:48:00	oMsN2Lmc	 I love having girls here.
110	1083466372	111		名無しさん＠お腹いっぱい。			2004-07-06 21:29:00	HSFZkOIN	" 　ＡＥＲＡ　04.7.12号　さらば２ちゃんねる　  

　アクセス数の急増などで現在は有料となり、西村氏が直接管理費を払っている。  
　社長のジム・ワトキンス氏（４０）によると、その費用は月約２万ドル（２５０万円）。  

　「特別に値引きしてるよ。  
　こんなに巨大な掲示板の管理を担当できるのは、とても誇りだからね。  

　韓国や中国からのハッカーの攻撃がすごくて大変だけど、  

　対応に追われているうちに、気づいたら技術力がすごくあがっていたよ」"
111	1083466372	112		名無しさん＠お腹いっぱい。			2004-07-06 23:17:00	qJDWl6By	 Unexpected piece of good luck
112	1083466372	113		Jim	6P7QkQf8Ys		2004-07-07 02:50:00	OuOVGSWg	" I am very proud to be a part of this. Aera article is good for us 
or bad for us? I have not seen it yet."
113	1083466372	114		Jim	6P7QkQf8Ys		2004-07-07 08:40:00	7B1/l2JJ	" Do you have this game in Japan? 
http://elitotaco.home.comcast.net/saddam/ 
this is so funny in English"
114	1083466372	115		名無しさん＠お腹いっぱい。			2004-07-07 09:44:00	j18nc6Lk	 The publication origin of AERA is very hostile to 2ch.
115	1083466372	116		名無しさん＠お腹いっぱい。			2004-07-07 12:22:00	lpBtHKRj	" >>111 
$20,000...huge money. 
That part of AERA tells us that Jim-san is such a great guy to administer bbspink. 
I hope the bbspink-book will pay him.  
Let's make a good one."
116	1083466372	117		Jim	6P7QkQf8Ys		2004-07-07 12:29:00	OuOVGSWg	" I just hope that people will like the bbspink book and enjoy all the  
good things about it. Bbspink will get big with it I hope."
117	1083466372	118		79	79EROOYuCc		2004-07-09 06:03:00	Jr/ct96O	" http://pie.bbspink.com/test/read.cgi/erobbs/1089112884/17 

Jim-san, someone wants to know when the name of ' bbspink ' started. 
Do you know about that?"
118	1083466372	119		Jim	6P7QkQf8Ys		2004-07-09 13:31:00	m3lzry6b	" yes I know. I originally wanted to use pinkbbs, but that was taken so I selected 
bbspink.com for the domain name,"
119	1083466372	120		名無しさん＠お腹いっぱい。			2004-07-09 20:43:00	RL73ml/2	" >>119 
When did you get ""bbspink.com"" domain name?"
120	1083466372	121		名無しさん＠お腹いっぱい。			2004-07-10 23:16:00	8jgGJ6/Q	 It is said that there is a DDNS attack this evening.
