	thread_no	post_no	subject	author	tripcode	capcode	date	user_id	body
10	1225521599	11		名無し編集部員			2008-11-03 15:52:31	QUNskTj4	" こちらもご参考までに。 
別スレの話も含まれていますが、漫画に削除依頼を出す荒らしや、 
それに加担して削除や停止を実行する削除Misuzuya★さんに 
住人の大半が不満を持っていることも事実です。 


662 名前：名無したん(;´Д｀)ﾊｧﾊｧ[] 投稿日：2008/11/03(月) 03:25:56 ID:JdtjP7kU 
おいおいおい 
女装少年スレで停止とかおかしいだろ 
俺の居場所かえせ！ 

668 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/03(月) 03:41:48 ID:NBDLg/Ch 
Misuzuya★さんて女性だっけ？趣味が入ってるとか？ 

674 名前：名無したん(;´Д｀)ﾊｧﾊｧ[] 投稿日：2008/11/03(月) 04:06:39 ID:JdtjP7kU 
勝手に消すとか権利の侵害だな 
訴えてやる 

675 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/03(月) 04:07:09 ID:93Tpg/lF 
削除依頼スレを非ＩＰせいにしたり、削除人の自演に見えて仕方ないから困る"
11	1225521599	12		名無し編集部員			2008-11-03 16:16:33	CZKyVcRS	" いい機会ですのでJimさんはBBSPINKで違法ULが繰り返されている件についてどう考えているのか聞きたいですね 
管理人の意向次第で今のルールを変更する必要があるかもしれません 

>>11 
削除されて不満を持つ事は理解できますが、荒らしに荷担しているとの表現は違うかと思います 

彼は削除人です。削除依頼が出されれば対応しなければいけない立場です 
対応しなかったとして何かトラブルがあった場合、その責任はBBSPINKの管理人であるJimさんが負う事になるのですよ？ 
詳しくは、ガイドラインの一番下に明記されている「削除の最終責任」をお読みください"
12	1225521599	13		名無し編集部員			2008-11-03 16:28:36	QUNskTj4	" >>12 
その削除人さんは以下のような書き込みに対する削除依頼を却下し続けていますよ。 
市販されている漫画まるごとのアップロードなんですが。 

555 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/10/26(日) 11:09:26 ID:HcyJTVsB 
[RYO] CAT@MILK (QMA) 
http://uploaders.ddo.jp/upload/10mb/count.cgi?10up2039.zip_i0qzrsTNwR7cppd1WTXP/10up2039.zip 

569 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/10/26(日) 18:01:39 ID:e31DH0Fo 
つ 吉富昭仁詰め合わせ 
ttp://www.4shared.com/file/68047381/71b55f2b/ 


漫画を楽しみにしているスレ住人としては消されないことはむしろ喜ばしいことではありますが、 
消すときと消さない時の基準がまったくわからないので住人は困り果てているわけでして。 
そのくせ、誰も依頼していないただの雑談レスを勝手に消して行ったり、正直意味がわかりません。 

うちの百合スレは最近ほとんど削除依頼を却下してもらっているのでまだいいのですが、 
角ニ板のほかのスレはちょっとしたことでも簡単に削除されてしまっているようです。 
そしてそういうスレの住人が 
「百合スレはもっとひどいことやってるのになぜ消されない？」 
という趣旨の文句を言ってくることがたまにありますのでこちらとしても迷惑している次第。 
消さないなら消さないで統一してほしいものです。"
13	1225521599	14		名無し編集部員			2008-11-03 16:56:46	OIc4YDSS	" Misuzuya★さんにどういう基準で削除した（あるいはしなかった）のか質問しても、 
そういう自分に都合の悪い書き込みは片っ端から削除して答えないから会話にならないんだよね…"
14	1225521599	15		名無し編集部員			2008-11-03 17:05:54	BtD267Bb	 ここはJimさんとお話するスレッドだから、ここで議論は止めよう
15	1225521599	16		Jim	6P7QkQf8Ys		2008-11-03 17:31:31	+RY0Egvd	 Pretty manga. Please wait a while. I am doing an update. Matsu shikanai. I am working at my job. then I will review this thread completely....;)
16	1225521599	17		名無し編集部員			2008-11-03 19:35:01	b8w/arvN	" これでJimさんに認めてもらえればもう削除されずにすむのか 
レス削除はともかくスレ削除はやめろくらいは言って貰える予感"
17	1225521599	18		名無し編集部員			2008-11-04 00:26:02	eYfI+SQO	" 百合スレは大丈夫でしょ。 
べつにbbspink自体にアップしてるわけじゃなくて 
あくまで外部サイトである専用ロダにあげてるだけなんだから。"
18	1225521599	19			Ranger.9zk		2008-11-04 01:04:19	JZmCWTYG	" 
Jim-san 

がんばれー 

ふぁいと ふぁいと 


。"
19	1225521599	20			Ranger.9zk		2008-11-04 01:21:22	JZmCWTYG	" 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ＿＿＿＿＿  
　　　　　　　　　　　　　　　　　　　　　　　　　　　　／￣￣　　　　　　 　｀ `ヽ ､  
　　　　　　　　　　　　　　　　　　　　　　　　,rｰ── 　　　　　　　　　　　　　 ヽ ＼  
　　　　　　　　　　　　　　　　　　　　　　 ／, '　´｀　`　´｀　｀` ヽ､　　＼　　　// 　 ＼  
　　　　　　　　　　　　　　　　　　　　i'´｀´　　　　　　　　　　　　　 ｀ヽ　　　　 | ､　　 　＼  
　　　　　　　　　　　　　　　　　　　,'""　　　　　　　　　　　　　　　　 　 ｀ﾞヽ､ 　　　 /　／ ヽ  
　　　　　　　　　　　　　　　　　　,'""　　　　　　,､_,､_,､,_､　,　　　　　　　　　 ｀ヽ,　/／　　　ﾍ  
　　　　　　　　　　　　　　　　　r'　　　　ノ ´/／ ／ _ -‐ 二`ヽ ､　　　　　　　 ﾞi　　 |　　　 |  
　　　　　　　　　　　　　 　　　 i 　　　,'""　 /　／／　-‐ 二　￣　ﾞ`' ,、 　　　　 ﾞ, 　 | 　　　|  
　　　　　　　　　　　　　　　　　ﾞ',　　/　　/-/-/／／ _ -　　 ／ /　　ﾞ､,　　　　 "" 　|　　　 |  
　　　　　　　　　　　　　　　　　 `',//i　 /y1ﾃ云､`,／ ／ ／/／　i　　　ﾞ, 　 　　ﾞ.　 |　　　 |  
　　　　　　　　　　　　　　　　　　`〈､|.　|　弋_':ノ`　／ ／ ／- ､　 |　　　ﾞ､　　　 i　 |　　　 |  
　　　　　　　　　　　　　　　　　r""´｀,|.　| 　 　 　 　 　 　　ｨﾃﾗﾐ､ `.| /　 　|　 　 ,'ﾞ 　 　 　/  
　　　　　　　　　　　　　　　　 (　　　l　 |　　　　　　　　　　l､ｭ':ノﾘ ,|　　/　|〉　 ,.ﾞl. 　 　　 |　  
　　　　　　　　　　　　　　　　 ´ヽ,_. |　 | 　 　 　 　 ,　　　　 ｀`　　j　 / 　 |　 ""　| 　 　　 |  
　　　　　　　　 　 　　　　　　　 |　　|　 |､ 　　　`ｰ､､ 　 　 　　 ,_'/　/〉 :i　|､'ﾞ 　 |. 　 　　|  
　　　　　　　　　　　　　　　　　/　　|　 | r ､　 　 ｀_　　　　　／ﾞ/　/.' l　l　|' 　 　|　　　　|  
　　　　　　　 　 　　　　　　　 /　i.　|　 r l　|ヽ.ｨ;7'/ _,　　ｨ "";　/　/ﾞ,　l　|　l. 　 　|　 　 /  
　　　　　　　　　　 ,､r､ｨ'｀`'ヽｰ-,l.　| 　|. l　ﾄ./ ///i/＿_,'　 `/　/.'ﾞ　 l　|　|. 　 　|　　/  
　　　　　　　　 _ｨ'´　 　 　_,　 -‐| r ､　l　l　|r;1,/ /_＿_/　 ./　,' 　 　,'　l . | 　 　,|,､,/  
　　　　　　　 ,'""　　　　　　｀ヽ,､,.|. ヽﾍ |　| / / l /　　　`ｰ.,'　 ,'ｰ'´`""｀ﾞ'｀' ﾞ`､,.'´　　　ﾞヽ、  
　　　　　　　j　　　　　　　　　　 |　 ∧ l　 天.　/r 7 　 　 ,'　 r'　　　　　　　 ,ﾞ　　　　　　;  
　　　　　　 ｀',. 　 　 　 　 　　 　|　 i　l ｀ /　i / }.ﾉ､-'`´`'i　 l　　　 　　　　　ﾞ',　　　　　 ,ﾞ  
　　　　　　　 /ﾞ',. 　 　　　　　 　|　 | ﾉ　/　　　 /=,､　 　 |　 | 　　　　 　　　　 "";､_,､_ , 'ﾞ  
　　　　　　　|　　""i､　　　　　,､_.|､,､|/　l　　 ,､'`　　""､　　l　 |　　　　 　　　　　　 〈  
　　　　　　　|　　　　｀',　　rﾞ　　､_,/　　|　,､'ﾞ　　　　 ', 　 |　 |　　　 ,_､ｨ,､,_,､　　　､""  
　　　　　　　|　　　　l　""'>´　　　i,.　 ノj'""　　　　　　 ﾞ､.　|　 |,._､'""´　　　　 ´ﾞi　 ,ﾞ  
　 　 　 　　/|　 ﾍ　 |　,""　　　　　',　,ｨﾞ　　　　　　　　 ﾞ'､.| /｀ |　　/　 /　 　 |.,'ﾞ|  
　　　　　 / /　　 ヽ { ;'　　　　　　""ｙ'　　　　　　　　　　 ﾞi/ 　 l 　/　 / 　　　| 　|  
　　　　 l´　|　　　　＼〉　　　　　　,ﾞ　　　　　　　　　　　_ﾞy 　 |. / ／ 　 //　l i　|  
　　　　 |　/　　　　 / `',　　　　　 "";　　　　　　　　 ､'""´ﾍ,.　　| ﾚ 　 　 //　 | |　|  
　　　　./ 　 _　 　 /　　ヽ、　　　　 ﾞ',　　　　　　,ｨ'´　　　`､　 i 　 　 ／/　　| l.　|  
　　　 /　　　｀`／　　　　 `',　　　　　ﾞ'､　　　､,'`.|　　　　　|. 〈＿ ／ 　 　　 l l 　|  
　　 ,〈　　／ ノ　　　ヽ　　 　｀;､_,､_,ｨr'´',.　,i'´　　　 　　/　`l´､ｨｰ-　_　　　 | | 　|  
　　/　／／　　　　　　| 　　 /　 ／'||　} {`|l､. 　 　| l　/ 　　 ､｀`ヽ､ 　 　　 l. |　 |  
　 〈／／ /　　　　　／　　 / ／ 　 ||　} {. ||ﾍ,　　　 |/　 　 　ﾍ　　 ｀ヽ,　　 ﾄ.l, 　|  
　　ヽ　 /　　　　 ／　　　　/´　　　||,'""　ﾞ',|| ヽ、 /　　　　　　 ｀ヽ　　　　　j ,.i　/ 　　　　　　　  
　　 |　/　　　　　　　　　／　　　　 ||　　　 ||_　 Ｖ　　　　　　　　　　　　　　　　　　　　　　　　."
20	1225521599	21		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-04 12:39:52	???	" >>19-20 
おはよう　ございます　Ranger-ちゃん 
ごめんあさい　すみません。I am bad?"
21	1225521599	22		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-04 12:46:50	???	" The toplist on http://www.bbspink.com is fixed now. 
Sorry for the delays."
22	1225521599	23		名無し編集部員			2008-11-04 13:38:42	N1FF/4hX	" Jimさん、これが角煮住人の総意です 
http://yomi.bbspink.com/test/read.cgi/ascii2d/1225640302/ 

17 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/03(月) 05:07:08 ID:Y1atiub7 
ここ半年ぐらいか、スレストとかレス削除され始めたのは 
まぁ、世知辛い板になったよね 
１、2年前に比べたらこのスレで上がるzipの数なんて確実に減ってるのに 

18 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/03(月) 07:29:17 ID:8+oCQg1x 
削除人ってマジでいい加減な人間が就いてんのな 
もはやスレスト自体がアホくさ 

19 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/03(月) 10:46:13 ID:eGLhJMjz 
毎日のように自治スレでメール欄空白でage続けてる削除厨見てくればいいよ 
ああいうキチガイだろうが削除依頼なんて出したもの勝ちだから"
23	1225521599	24		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-04 13:54:38	???	" >>23 
すみーません 
Go to http://deleter.bbspink.com 
おねがい　します"
24	1225521599	25		名無し編集部員			2008-11-04 14:03:57	iSiE/VEw	" やほーい、ジムさん 
ちゃんと休めてる？ 

Hi Jim-san. 
Do you neatly rest it ?"
25	1225521599	26		名無し編集部員			2008-11-04 14:10:29	N1FF/4hX	" >画像・音楽・ゲーム・ソフト・等のデータを求める発言は禁止です 

これって、禁止されてるのはあくまで「求める発言」だけであって 
自発的にアップするのであればＯＫという解釈でいいのかな"
26	1225521599	27		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-04 14:55:25	???	" >>25 
そうだ　げんき　です"
27	1225521599	28		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-04 14:57:15	???	" >>26 
I only saw some pretty 2d girls kissing. Is there something else there offensive?"
28	1225521599	29		名無し編集部員			2008-11-04 14:59:17	N1FF/4hX	 見てみぬふりしてくれるってことね。サンクス
29	1225521599	30		名無し編集部員			2008-11-04 19:24:42	Kl6476eu	" >>28 
こういうことでいいんですよね？ 
つまり公式にアップロードを認めてくれたと 

6 名前：名無したん(;´Д｀)ﾊｧﾊｧ[sage] 投稿日：2008/11/04(火) 17:29:02 ID:gD11i6mH 
ガイドライン変わったな 
クレクレは禁止で削除対象だけど、うｐ発言は削除対象外になってる。"
30	1225521599	31		名無し編集部員			2008-11-04 22:34:38	IyTGl5cQ	" >>30 

運営批判要望議論スレ４ 
http://set.bbspink.com/test/read.cgi/erobbs/1217593294/388 

388 名前： ◆EROyVmNwwM ：2008/11/04(火) 20:55:48 ID:MI/0hHOD 
何を勘違いしているのかわかりませんが、 
昨年のクリスマスからGLは変わっていません。 
http://deleter.bbspink.com/wiki/wiki.cgi?action=DIFF&page;=GUIDELINE"
31	1225521599	32		名無し編集部員			2008-11-04 22:49:18	b7HVtL8q	" >>29 

>>28の様子だと違反してるのをあえて知らないふりをしてくれるみたいだね 
これは助かる"
32	1225521599	33		名無し編集部員			2008-11-04 22:59:15	iSiE/VEw	" >>27 
やほーい！　ジムさん！ 
返信ありがとう 

""そうだ""より""はい（or うん）""のほうが今の時代は、意志が伝わりやすいと思うよ。 


Hi ! Jim-san! 
Thank you for the reply.  

""はい(YES)""or""うん(YES)"" thinks that it is easy to transmit in the will in the age at the time of  
which it is today because of ""そうだ""."
33	1225521599	34		名無し編集部員			2008-11-04 23:15:20	b7HVtL8q	" しかし、Jimさんがうｐ公認してくれるとはな 
百合スレの人たちよくやった"
34	1225521599	35		名無し編集部員			2008-11-05 00:51:54	8WEygqdS	" This is an automatic translation. 
--------------------- 
Hallo Jim-san. 

About the object that a topic of ascii2d deletes it. 
The user cannot demand the book of another person. 
(It is it writes links on the BBS, and to exchange it) 
It is a deleted thread. 

However, the violation was carried out with many threads recently because there was not a deletion request recently. 
There was Deleter request to want A to delete it, and it was deleted. 
The violator speaks that Deleter should not delete it. 
The reason that they have is a thing that a violator has many numbers of people. 

I am against this opinion. 
The reason is because a rule becomes meaningless."
35	1225521599	36			Ranger.9zk		2008-11-05 01:13:28	+SQrzH9V	" 　　　　　　　　　　　　　　　　　　　　　,.ヽ　　 ,  
　　　　　　　　　　　　　　　 _,. -‐ﾍ'''/　　 マ´ ＼`､,､  
　　　　　　　　　　　　　,.ィ'/ ＼/　 ,. 〃ヾ　ヽ　　ヽ:. ヽ  
　　　　　　　　　　　 ／　/　　　　.:/''`'' ' 'ヽ.:. ヽ.:　ヽ　ヽ  
　　　 　 　 　 　 　 / 　 /　　 　.:ﾊ:|-‐‐- . ヽ:.l_,..,,_:. ヽ ヽ  
　　　　　　　　　　/　　　 　 .:!:.:!　ﾘ-‐‐‐- ､ヾl__､_､:. :. l:. l  
　　　　　　　　　 /　　　　 .:./l l'''""l　　　 　 l''''l　　｀lヽ lヾl  
　　　　　　　 　 /　　 ,ｒ'ﾘ´ﾘ　ﾘ 　 ゝ..,,__ ,..ﾉ　 !_　　 /ﾘ  
　　　　　 　 　 /　　　{ {　(　　　　　　　　　　　ヽ'' ''i  
　　　　　　 　 /　　　 ゝヽ_)　　　　　　　,._　　 ´ 　 |  
　 　 　 　 　 /　　.:. .:.:.::` ‐ｧ､　　　 　 / 　 ｀`ｱ　 .ﾉ  
.　　　　　　 /　　 .:. .:.:.::::::/　` ､　　　 '､　　 ./　／　　>>21 Jim-chan 　fure- ♪ふれー♪　だぉ♪ 
.　　　　　　/　　　.:. .:.:.::/｀'　､　 ｀'　､_　` '' ´／  
.　　　　　 /　　　.:. .:.:::/､　　　`'　､..,,/｀`'' 7´  
　　　　　/　　　 .:.::／ .:..`''　､　　　 /ヽ::.:./  
　　　　 /　　　..／　　　.:..:..:.　｀' ‐ '　　 ｀'　､  
　　　　/ 　 :, '´　　　　　　　　　　　　　　 　 i  
　　　 / 　 .i　　　　　　　　　　　　　　　 　 　 l  
　　　/　.:.::{　　　　　　　　　　　　　　 　 　 　 |  
　　 /　 .:.::|　　　　　　　　　　　　　　　　　! 　 l  
　　/　　.:.::|　　　　　　　 i::.　　　　　　　　 ヽ　 l  
　 /　　.:.:::::| i　　　　　　 .l:.　　　　　　　　 　ヽ. |  
　/　　 . :..:::|. l　　　　　　 l::.:..　　　　..:..:..:...　...}. |  
. /　　. :.:.:::.:|. l　　　　　　 l::.::.:.:..:.::.::.:.:.:.:.:.:.:.:.:ｿ.　|  
　　　. :.:.:.:::::|　l　　　 　 　 l::.:.:.:.:.:.:.:.:.:.:.:.:.::／:. 　 |"
36	1225521599	37		Jim	6P7QkQf8Ys		2008-11-05 09:34:10	mO+ycx6w	" >>35 
Violations of local rules, are subject to deletion if there are complaints. Please follow the rules at http://deleter.bbspink.com/ 
I am a master deleter. I delete accounts on the server, once I deleted a famous one accidently. If we need a new rule for deleter.bbspink.com 
then lets discuss that."
37	1225521599	38		Jim	6P7QkQf8Ys		2008-11-05 09:34:54	mO+ycx6w	" >>36 
You must be as pretty as your ascii art....:)"
38	1225521599	39		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-05 13:01:35	???	" JD　です　たぶん　いです 
ロギン？"
39	1225521599	40		Jim	6P7QkQf8Ys	＠Apparently admin	2008-11-05 16:42:03	???	" いって　きます 
Baseball practice time. 
また　あした。"
